timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
4266.266,-15.625,-41.016,5.371,-38.574,104.004,1694053248.000,24.388
4266.270,-2.441,-38.574,266.602,2.441,765.625,1694053248.000,24.392
4266.274,-26.367,-41.016,66.895,-44.434,184.570,1694053248.000,24.396
4266.278,-45.410,-39.551,-347.656,-72.266,-534.668,1694053248.000,24.400
4266.293,-49.316,-42.969,-265.137,-48.340,-508.301,1694053248.000,24.415
4266.297,-40.527,-47.363,186.523,-27.344,-164.062,1694053248.000,24.419
4266.301,-14.648,-38.574,493.652,-4.395,380.859,1694053248.000,24.423
4266.304,-41.504,-41.016,75.195,-71.289,163.086,1694053248.000,24.427
4266.308,-62.500,-43.945,-385.742,-122.559,-384.766,1694053248.000,24.431
4266.312,-45.410,-38.086,-306.641,-77.148,-415.527,1694053248.000,24.435
4266.316,-51.758,-37.109,16.113,-33.203,-98.633,1694053248.000,24.439
4266.320,-17.578,-38.086,413.574,33.691,479.004,1694053248.000,24.442
4266.324,-3.418,-40.039,-152.832,9.766,563.965,1694053248.000,24.446
4266.328,-67.383,-47.852,-625.000,-92.773,-0.977,1694053248.000,24.450
4266.332,-61.523,-46.875,-70.801,-103.027,-439.941,1694053248.000,24.454
4266.336,-26.367,-35.645,160.645,-29.297,-295.898,1694053248.000,24.458
4266.325,-20.996,-39.062,359.863,11.719,334.473,1694053248.000,24.447
4266.329,-19.043,-37.598,300.781,-14.648,328.613,1694053248.000,24.451
4266.333,-38.574,-37.109,-181.152,-71.777,-338.379,1694053248.000,24.455
4266.337,-37.598,-42.480,-276.367,-60.547,-483.887,1694053248.000,24.459
4266.341,-45.898,-43.945,72.266,-15.625,-292.969,1694053248.000,24.463
4266.344,-31.738,-52.734,425.293,-11.230,294.922,1694053248.000,24.467
4266.348,-24.414,-44.434,215.820,-52.734,490.723,1694053248.000,24.471
4266.352,-48.828,-31.250,-315.918,-86.914,-147.461,1694053248.000,24.474
4266.356,-41.992,-34.180,-254.883,-29.297,-478.027,1694053248.000,24.478
4266.360,-18.555,-34.180,89.844,-15.625,-394.043,1694053248.000,24.482
4266.364,5.371,-37.598,450.684,-20.508,134.277,1694053248.000,24.486
4266.368,-22.949,-31.738,67.871,45.898,636.719,1694053248.000,24.490
4266.368,-63.965,-30.273,-517.090,-30.762,133.301,1694053248.000,24.490
4266.372,-38.574,-30.273,-218.262,-105.469,-474.121,1694053248.000,24.494
4266.376,-21.484,-26.855,58.105,-48.340,-373.047,1694053248.000,24.498
4266.380,-49.316,-39.062,321.289,-33.203,171.387,1694053248.000,24.502
4266.384,-66.895,-50.781,356.934,-8.789,535.645,1694053248.000,24.506
4266.387,-66.895,-34.180,-113.281,-25.391,-44.922,1694053248.000,24.510
4266.391,-80.078,-11.230,-365.723,-65.918,-438.477,1694053248.000,24.514
4266.395,-29.785,-26.367,-452.637,-35.156,-48.828,1694053248.000,24.517
4266.399,-25.879,-33.691,-45.410,6.836,364.258,1694053248.000,24.521
4266.403,-55.176,-25.391,517.578,42.969,506.348,1694053248.000,24.525
4266.407,-63.477,-28.809,-77.637,-17.090,-6.836,1694053248.000,24.529
4266.411,-63.477,-24.902,-447.754,-63.965,-528.320,1694053248.000,24.533
4266.416,-34.180,-22.461,-17.578,-30.273,-496.094,1694053248.000,24.538
4266.420,-31.250,-35.156,330.078,46.387,-86.426,1694053248.000,24.542
4266.424,-65.430,-31.250,252.441,42.969,557.617,1694053248.000,24.546
4266.428,-38.086,-29.785,-75.684,-21.484,178.223,1694053248.000,24.550
4266.432,-12.695,-38.574,-240.723,-41.016,-545.898,1694053248.000,24.554
4266.436,-16.602,-34.180,-247.559,-41.504,-475.586,1694053248.000,24.558
4266.439,-4.883,-43.457,-24.902,18.555,72.754,1694053248.000,24.562
4266.443,0.000,-40.039,306.152,33.203,667.969,1694053248.000,24.565
4266.447,-22.949,-42.480,211.426,-57.129,178.223,1694053248.000,24.569
4266.451,-52.246,-41.016,-243.652,-57.129,-499.512,1694053248.000,24.573
4266.455,-41.016,-50.293,-284.668,-37.598,-488.770,1694053248.000,24.577
4266.459,-17.090,-68.359,172.363,36.133,-155.762,1694053248.000,24.581
4266.458,-18.555,-55.176,514.160,74.707,382.812,1694053248.000,24.580
4266.462,-69.336,-49.805,143.066,8.789,250.977,1694053248.000,24.584
4266.466,-58.594,-48.828,-301.758,-70.312,-369.141,1694053248.000,24.588
4266.470,-46.875,-30.762,-212.891,-22.461,-495.117,1694053248.000,24.592
4266.473,-31.250,-29.297,61.035,51.758,-171.875,1694053248.000,24.596
4266.477,0.488,-47.852,436.035,44.922,424.316,1694053248.000,24.600
4266.481,-31.738,-27.832,-95.703,27.344,644.531,1694053248.000,24.604
4266.485,-44.922,-34.180,-632.812,-10.742,21.484,1694053248.000,24.607
4266.489,-56.152,-45.898,-223.145,-48.828,-509.277,1694053248.000,24.611
4266.493,-65.918,-45.410,49.805,-23.438,-284.180,1694053248.000,24.615
4266.497,-19.043,-36.133,323.730,38.086,416.504,1694053248.000,24.619
4266.501,-33.691,-43.945,276.855,22.949,363.281,1694053248.000,24.623
4266.518,-90.820,-55.176,-185.547,-75.684,-402.344,1694053248.000,24.640
4266.522,-98.633,-47.852,-319.336,-107.422,-527.832,1694053248.000,24.644
4266.526,-78.613,-51.758,-20.020,-71.289,-308.594,1694053248.000,24.648
4266.530,-48.340,-40.039,442.871,62.500,219.727,1694053248.000,24.652
4266.533,-55.664,-54.199,302.734,50.293,388.184,1694053248.000,24.656
4266.537,-62.012,-69.824,-364.258,-83.008,-93.262,1694053248.000,24.660
4266.541,-90.332,-37.598,-474.609,-86.914,-339.844,1694053248.000,24.664
4266.545,-78.613,-33.691,-103.027,-37.109,-310.547,1694053248.000,24.667
4266.549,-32.715,-57.129,393.066,30.273,131.348,1694053248.000,24.671
4266.553,-25.391,-50.781,157.715,62.988,562.988,1694053248.000,24.675
4266.557,-77.637,-58.594,-441.406,-48.340,50.293,1694053248.000,24.679
4266.561,-83.008,-49.316,-300.293,-107.422,-558.594,1694053248.000,24.683
4266.563,-58.105,-32.227,-72.266,-38.574,-476.074,1694053248.000,24.685
4266.567,-31.250,-37.109,280.273,1.953,34.668,1694053248.000,24.689
4266.571,0.977,-33.203,409.668,30.273,473.633,1694053248.000,24.693
4266.575,-39.062,-38.086,-52.734,-13.672,-111.328,1694053248.000,24.697
4266.579,-39.062,-41.992,-440.918,-64.941,-515.137,1694053248.000,24.701
4266.582,-28.809,-44.922,-346.680,-105.957,-220.703,1694053248.000,24.705
4266.586,-10.254,-41.504,132.812,-0.488,204.590,1694053248.000,24.709
4266.590,-22.949,-33.691,477.051,86.914,541.992,1694053248.000,24.712
4266.594,-69.336,-33.691,-109.375,-5.371,41.992,1694053248.000,24.716
4266.598,-69.824,-30.273,-605.957,-56.641,-313.965,1694053248.000,24.720
4266.602,-57.129,-28.809,-268.066,-43.457,-274.414,1694053248.000,24.724
4266.606,-30.273,-38.574,243.652,-26.367,-63.477,1694053248.000,24.728
4266.610,-13.184,-36.621,347.656,35.156,528.320,1694053248.000,24.732
4266.614,-98.145,-38.574,-181.641,-54.688,215.332,1694053248.000,24.736
4266.618,-114.746,-32.715,-356.934,-124.512,-533.691,1694053248.000,24.740
4266.622,-37.109,-24.902,-82.031,-53.223,-534.668,1694053248.000,24.744
4266.625,-7.324,-27.344,230.469,-15.625,-86.914,1694053248.000,24.748
4266.629,14.648,-23.926,408.691,32.715,557.617,1694053248.000,24.752
4266.633,-44.434,-32.715,20.508,-28.320,310.059,1694053248.000,24.756
4266.637,-83.984,-27.832,-339.355,-102.539,-470.703,1694053248.000,24.759
4266.641,-62.500,-22.949,-441.406,-66.895,-374.023,1694053248.000,24.763
4266.645,-63.965,-43.457,-145.508,-38.574,66.406,1694053248.000,24.767
4266.649,-32.227,-44.434,502.930,-27.832,405.273,1694053248.000,24.771
4266.653,-21.973,-18.555,166.016,-44.922,204.590,1694053248.000,24.775
4266.653,-34.180,-19.531,-382.812,-72.266,-411.133,1694053248.000,24.776
4266.657,-69.824,-40.527,-317.871,-110.352,-443.359,1694053248.000,24.780
4266.661,-111.328,-32.715,125.977,-90.332,-220.703,1694053248.000,24.784
4266.665,-17.578,-31.738,460.449,33.691,337.891,1694053248.000,24.788
4266.669,-43.457,-34.668,31.250,11.230,491.211,1694053248.000,24.792
4266.673,-129.395,-25.391,-427.246,-111.816,-218.750,1694053248.000,24.796
4266.677,-77.637,-22.949,-331.055,-142.578,-450.684,1694053248.000,24.800
4266.681,-41.504,-21.973,-62.500,-65.918,-207.031,1694053248.000,24.803
4266.685,-63.965,-22.949,181.152,14.160,512.207,1694053248.000,24.807
4266.689,-90.332,-23.926,104.980,-19.531,651.855,1694053248.000,24.811
4266.693,-88.867,-38.086,-146.973,-61.523,-296.875,1694053248.000,24.815
4266.696,-91.797,-38.086,-365.234,-61.035,-562.988,1694053248.000,24.819
4266.713,-92.285,-43.457,-101.562,-87.891,-365.234,1694053248.000,24.835
4266.717,-58.105,-50.781,438.477,-44.922,156.250,1694053248.000,24.839
4266.721,-74.707,-37.598,341.797,-5.371,398.438,1694053248.000,24.843
4266.725,-69.336,-29.297,-239.258,-73.730,-128.418,1694053248.000,24.847
4266.728,-83.008,-18.066,-372.559,-136.719,-369.629,1694053248.000,24.851
4266.732,-53.223,-11.230,-185.059,-100.098,-283.691,1694053248.000,24.855
4266.736,-25.879,19.531,291.992,-10.742,160.645,1694053248.000,24.859
4266.740,-162.598,27.832,127.930,-34.668,595.703,1694053248.000,24.862
4266.744,-159.180,6.836,-500.977,-101.562,101.562,1694053248.000,24.866
4266.748,-29.785,1.953,-317.871,-121.094,-501.953,1694053248.000,24.870
4266.752,-112.793,34.668,-64.941,-105.957,-467.285,1694053248.000,24.874
4266.756,-121.094,57.617,282.715,-38.086,41.016,1694053248.000,24.878
4266.743,30.273,29.297,399.414,-15.137,453.613,1694053248.000,24.865
4266.747,6.836,26.367,-50.293,-50.781,-100.586,1694053248.000,24.869
4266.751,-46.387,25.879,-399.414,-48.340,-542.480,1694053248.000,24.873
4266.755,-17.578,0.000,-239.258,-27.344,-425.293,1694053248.000,24.877
4266.758,15.137,13.184,185.547,-6.836,13.184,1694053248.000,24.881
4266.762,-3.418,18.066,368.652,34.180,557.617,1694053248.000,24.885
4266.766,-47.852,-20.020,-176.270,-1.953,133.789,1694053248.000,24.889
4266.770,-24.414,-18.066,-611.816,-37.109,-259.766,1694053248.000,24.892
4266.774,-4.883,-10.742,-269.531,0.977,-282.227,1694053248.000,24.896
4266.778,23.926,3.906,250.488,47.852,-122.559,1694053248.000,24.900
4266.782,64.941,4.395,361.328,68.359,448.242,1694053248.000,24.904
4266.786,38.086,-24.414,-413.574,38.086,364.746,1694053248.000,24.908
4266.790,51.758,-22.949,-604.980,23.438,-284.180,1694053248.000,24.912
4266.794,82.031,-9.277,-192.383,25.879,-537.598,1694053248.000,24.916
4266.797,62.988,-1.465,40.039,42.480,-185.547,1694053248.000,24.920
4266.801,66.895,-0.977,395.020,100.586,407.715,1694053248.000,24.924
4266.805,62.012,-10.254,7.324,81.055,150.879,1694053248.000,24.928
4266.809,53.711,-24.902,-487.793,25.391,-493.652,1694053248.000,24.932
4266.813,66.895,-25.391,-551.270,22.461,-339.844,1694053248.000,24.936
4266.817,76.172,-16.602,-249.512,56.641,82.520,1694053248.000,24.939
4266.821,95.215,-8.301,454.590,111.328,433.594,1694053248.000,24.943
4266.825,88.379,-18.555,21.484,79.590,313.477,1694053248.000,24.947
4266.829,58.105,-26.367,-532.227,26.855,-265.137,1694053248.000,24.951
4266.833,60.547,-13.672,-319.336,32.227,-433.594,1694053248.000,24.955
4266.833,85.938,-21.484,23.438,64.453,-265.625,1694053248.000,24.955
4266.837,130.371,-32.227,350.098,124.023,304.199,1694053248.000,24.959
4266.841,97.656,-31.250,77.637,103.516,353.027,1694053248.000,24.963
4266.845,40.039,-35.156,-353.027,30.762,-348.633,1694053248.000,24.967
4266.848,61.523,-38.574,-408.691,46.387,-499.512,1694053248.000,24.971
4266.852,87.891,-27.344,-234.863,69.824,-276.367,1694053248.000,24.975
4266.856,115.723,-26.367,-130.371,110.352,481.445,1694053248.000,24.979
4266.860,98.145,-36.133,-138.672,110.352,679.199,1694053248.000,24.982
4266.864,41.504,-28.320,-224.121,33.691,-320.312,1694053248.000,24.986
4266.868,72.754,-29.297,-500.977,25.879,-537.109,1694053248.000,24.990
4266.872,84.961,-33.203,-322.754,51.270,-276.367,1694053248.000,24.994
4266.876,85.938,-35.645,322.754,92.285,176.758,1694053248.000,24.998
4266.881,94.238,-42.480,241.211,92.773,468.262,1694053248.000,25.004
4266.885,52.246,-51.270,-505.371,14.648,-123.047,1694053248.000,25.008
4266.889,42.480,-49.805,-611.328,-2.441,-425.293,1694053248.000,25.012
4266.893,51.758,-40.527,-163.574,29.785,-405.762,1694053248.000,25.016
4266.897,82.520,-42.969,291.504,69.336,17.578,1694053248.000,25.020
4266.901,85.449,-47.363,145.508,86.426,604.004,1694053248.000,25.024
4266.905,21.973,-48.828,-453.125,16.602,87.402,1694053248.000,25.028
4266.908,0.977,-49.316,-386.230,-26.367,-538.086,1694053248.000,25.031
4266.912,26.367,-51.270,-173.828,-0.977,-468.262,1694053248.000,25.035
4266.916,55.664,-49.805,66.895,42.480,157.227,1694053248.000,25.039
4266.920,65.918,-49.316,274.902,63.965,622.559,1694053248.000,25.043
4266.924,22.949,-48.340,-71.289,6.836,-72.754,1694053248.000,25.047
4266.938,-0.488,-46.387,-444.336,-28.809,-580.078,1694053248.000,25.060
4266.942,7.324,-47.363,-305.176,-17.578,-460.938,1694053248.000,25.064
4266.946,31.250,-38.086,126.465,30.762,-44.922,1694053248.000,25.068
4266.949,53.223,-33.203,406.738,67.383,495.117,1694053248.000,25.072
4266.953,20.508,-34.180,-92.773,1.953,77.637,1694053248.000,25.076
4266.957,5.859,-28.320,-683.105,-44.434,-233.887,1694053248.000,25.080
4266.961,4.883,-25.391,-541.992,-23.438,-77.637,1694053248.000,25.084
4266.965,17.090,-27.832,104.492,9.766,5.859,1694053248.000,25.087
4266.969,56.641,-29.785,392.578,50.293,504.395,1694053248.000,25.091
4266.973,28.320,-32.227,-176.270,7.812,275.879,1694053248.000,25.095
4266.977,-3.906,-35.156,-408.691,-41.504,-454.102,1694053248.000,25.099
4266.981,2.930,-39.062,-198.730,-22.949,-553.711,1694053248.000,25.103
4266.985,20.020,-41.016,56.641,3.418,-169.434,1694053248.000,25.107
4266.989,37.598,-41.504,402.832,34.180,446.777,1694053248.000,25.111
4266.993,3.906,-47.363,159.668,6.348,237.305,1694053248.000,25.115
4266.996,-25.391,-46.387,-297.363,-40.527,-469.727,1694053248.000,25.119
4267.000,-19.043,-41.016,-384.766,-28.320,-442.383,1694053248.000,25.123
4267.004,-11.230,-39.551,-77.148,4.395,-18.555,1694053248.000,25.127
4267.008,24.414,-40.527,401.855,34.668,497.070,1694053248.000,25.131
4267.012,9.277,-47.852,138.184,-20.508,382.812,1694053248.000,25.134
4267.016,-42.480,-51.758,-536.133,-68.359,-191.895,1694053248.000,25.138
4267.020,-40.039,-43.945,-582.031,-34.180,-213.379,1694053248.000,25.142
4267.024,-26.855,-38.086,13.672,-16.602,-180.176,1694053248.000,25.146
4267.028,1.953,-37.598,394.531,31.738,266.602,1694053248.000,25.150
4267.028,0.000,-36.133,186.523,12.207,339.355,1694053248.000,25.150
4267.032,-31.738,-32.715,-231.445,-58.105,-330.566,1694053248.000,25.154
4267.036,-25.879,-30.762,-294.434,-42.480,-565.430,1694053248.000,25.158
4267.039,-19.043,-31.738,-26.855,-37.598,-334.961,1694053248.000,25.162
4267.043,18.066,-26.367,325.684,-22.949,295.410,1694053248.000,25.166
4267.047,9.277,-28.809,178.711,-4.883,496.582,1694053248.000,25.170
4267.051,-40.527,-36.133,-317.383,-29.297,-133.301,1694053248.000,25.174
4267.055,-13.184,-30.273,-395.020,-40.527,-462.891,1694053248.000,25.177
4267.059,-5.859,-32.715,-439.941,-44.922,-46.875,1694053248.000,25.181
4267.063,9.766,-28.320,-26.855,-3.906,600.586,1694053248.000,25.185
4267.067,22.949,-21.973,397.461,0.977,505.371,1694053248.000,25.189
4267.071,-36.133,-34.180,-169.434,-47.852,-182.617,1694053248.000,25.193
4267.075,-35.156,-34.668,-416.016,-36.133,-509.277,1694053248.000,25.197
4267.079,-11.719,-31.738,1.953,-7.324,-449.707,1694053248.000,25.201
4267.083,4.883,-28.320,375.000,16.113,-7.324,1694053248.000,25.205
4267.087,1.465,-24.902,320.312,14.648,433.105,1694053248.000,25.209
4267.091,-42.480,-29.297,-174.805,-16.113,-116.699,1694053248.000,25.213
4267.094,-46.875,-27.344,-398.926,-25.879,-512.207,1694053248.000,25.217
4267.098,-21.973,-24.902,-200.684,-54.688,-399.414,1694053248.000,25.221
4267.102,12.695,-23.926,61.523,-19.043,133.789,1694053248.000,25.224
4267.106,17.090,-25.879,282.715,31.738,710.938,1694053248.000,25.228
4267.110,-35.645,-29.785,-0.977,-30.762,1.465,1694053248.000,25.232
4267.114,-60.547,-35.156,-390.137,-61.523,-550.293,1694053248.000,25.236
4267.118,-52.734,-37.109,-281.250,-39.551,-361.816,1694053248.000,25.240
4267.118,-4.883,-29.297,198.730,10.254,10.254,1694053248.000,25.240
4267.122,33.203,-27.344,503.906,35.156,458.008,1694053248.000,25.244
4267.126,-4.395,-30.762,-28.320,-11.230,84.473,1694053248.000,25.248
4267.130,-39.551,-23.438,-457.520,-48.828,-448.242,1694053248.000,25.252
4267.133,-34.668,-20.996,-278.320,-47.852,-384.766,1694053248.000,25.256
4267.137,-6.836,-24.414,105.957,10.254,0.000,1694053248.000,25.260
4267.141,14.160,-26.367,451.660,40.527,522.461,1694053248.000,25.264
4267.145,-25.391,-27.832,-228.027,-6.836,480.957,1694053248.000,25.267
4267.149,-42.480,-22.949,-631.348,-57.129,-128.418,1694053248.000,25.271
4267.153,-23.438,-26.367,-107.910,-67.871,-496.582,1694053248.000,25.275
4267.157,-23.438,-32.227,158.203,-32.227,-202.637,1694053248.000,25.279
4267.161,8.789,-33.203,412.109,25.879,432.617,1694053248.000,25.283
4267.166,9.277,-31.738,179.688,1.953,197.754,1694053248.000,25.289
4267.170,-20.020,-31.738,-296.875,-53.223,-487.793,1694053248.000,25.293
4267.174,-24.902,-32.715,-447.754,-57.129,-376.953,1694053248.000,25.297
4267.178,-17.578,-31.250,-108.398,-31.738,-114.258,1694053248.000,25.301
4267.182,8.789,-32.227,471.191,20.996,306.152,1694053248.000,25.305
4267.186,3.906,-37.109,173.340,2.441,284.180,1694053248.000,25.309
4267.190,-39.551,-35.645,-527.344,-54.688,-207.031,1694053248.000,25.313
4267.193,-63.965,-26.855,-513.672,-59.570,-243.652,1694053248.000,25.316
4267.197,-56.641,-22.461,94.238,-65.430,-255.859,1694053248.000,25.320
4267.201,-38.086,-20.996,439.941,-35.645,265.625,1694053248.000,25.324
4267.205,-48.828,-16.113,230.469,-47.363,446.289,1694053248.000,25.328
4267.209,-71.777,-18.066,-229.004,-100.098,-235.840,1694053248.000,25.332
4267.223,-66.895,-19.531,-284.668,-91.797,-512.695,1694053248.000,25.345
4267.227,-83.008,-22.949,-52.734,-96.191,-332.031,1694053248.000,25.349
4267.231,-84.473,-23.926,335.449,-72.754,244.629,1694053248.000,25.353
4267.235,-80.078,-17.578,270.508,-72.754,446.289,1694053248.000,25.357
4267.238,-128.418,-15.625,-319.824,-165.039,-210.938,1694053248.000,25.361
4267.242,-147.949,-11.719,-411.621,-198.730,-456.543,1694053248.000,25.365
4267.246,-167.969,-14.648,-441.406,-186.035,47.852,1694053248.000,25.369
4267.250,-168.945,-20.996,-62.500,-157.715,648.926,1694053248.000,25.372
4267.254,-158.203,-12.695,373.535,-173.828,529.785,1694053248.000,25.376
4267.258,-209.961,-7.812,-251.953,-256.836,-186.035,1694053248.000,25.380
4267.262,-232.422,-4.883,-532.715,-254.883,-456.543,1694053248.000,25.384
4267.266,-247.559,-16.113,-32.715,-269.043,-419.922,1694053248.000,25.388
4267.269,-232.422,-29.785,380.859,-261.719,1.953,1694053248.000,25.391
4267.272,-214.355,-27.344,287.109,-208.984,451.660,1694053248.000,25.395
4267.276,-271.973,-26.367,-231.445,-267.578,-70.801,1694053248.000,25.399
4267.280,-292.969,-21.973,-357.422,-315.918,-553.711,1694053248.000,25.403
4267.284,-269.531,-20.996,-141.602,-290.039,-440.430,1694053248.000,25.407
4267.288,-218.750,-18.555,144.043,-239.258,198.242,1694053248.000,25.411
4267.292,-185.547,-12.695,300.293,-202.148,705.078,1694053248.000,25.415
4267.296,-243.164,-16.602,-153.320,-251.465,107.910,1694053248.000,25.418
4267.300,-251.953,-20.996,-409.180,-263.184,-497.559,1694053248.000,25.422
4267.304,-217.285,-20.020,-437.988,-221.680,-330.566,1694053248.000,25.426
4267.308,-192.383,-16.602,-203.125,-197.754,218.750,1694053248.000,25.430
4267.311,-154.785,-26.367,444.336,-144.531,481.934,1694053248.000,25.434
4267.313,-179.199,-35.156,6.348,-178.711,51.270,1694053248.000,25.435
4267.317,-209.473,-25.391,-473.633,-253.906,-471.680,1694053248.000,25.439
4267.321,-196.289,-20.020,-226.074,-223.633,-487.793,1694053248.000,25.443
4267.324,-178.711,-26.855,171.387,-144.531,-226.074,1694053248.000,25.447
4267.328,-138.184,-30.273,418.457,-85.449,406.250,1694053248.000,25.451
4267.332,-132.324,-34.668,-105.957,-103.516,335.938,1694053248.000,25.455
